imagepath,polygon_1,polygon_2,polygon_3,polygon_4,polygon_5,polygon_6,polygon_7,polygon_8,labelname
HS_barcode_klein\Images\PXL_20230412_123120289.jpg,363.587814596955,1013.94649105917,974.75701557651,378.517138590349,332.068958310222,281.662394955619,570.099951929183,638.242157945592,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123122767.jpg,193.129115465706,575.600342392959,790.18449005854,426.61445748525,569.184167684168,134.633631800299,318.011735178402,764.787477954145,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123133743.jpg,414.527047698512,1024,847.423724099569,274.40522875817,328.839765131942,465.524970916146,693.333647223154,621.573914186447,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123136021.jpg,95.2876388098973,680.112828820755,793.519994944534,240.938018831613,446.932098765432,244.660493827161,533.619929453263,800.351716185049,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123141533.jpg,318.766466171461,949.17688962423,854.670917854414,329.884815791439,330.236942070275,661.428910595577,808.13139329806,514.726427893095,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123149304.jpg,209.806639895674,801.302839678518,796.855499830527,278.740407539539,311.343440510107,350.241826075159,551.402048568715,505.835368335368,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123151352.jpg,157.085166004706,614.76155857765,821.191266800462,411.048030726191,681.638915521466,232.29729649752,463.076979984139,938.211622456589,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123157228.jpg,108.193919320356,837.488349028579,905.392858312398,275.239012158552,320.536587242404,308.318839293112,555.388853378786,524.165719730597,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123207560.jpg,244.002937887995,612.045378206298,688.098428604176,326.846439214255,661.276002272647,487.512475882722,663.991057372489,852.687386811548,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123209333.jpg,261.658110301788,688.098428604176,798.103733643963,403.16714640147,666.706112472331,399.273185137838,623.26523087485,922.109837350578,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123212105.jpg,51.9260752919819,954.736064434219,925.828355422275,198.688290275695,285.781644281645,416.924772758106,633.644349477683,504.723985890653,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123215752.jpg,66.9273507235661,719.037976633319,741.396055235939,180.208282310175,316.421512425058,346.216020517439,557.75702797334,513.065265834769,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123218173.jpg,190.905445541711,691.231178440733,759.053111122601,308.75995151348,484.146437809948,226.148202555757,478.586131015677,758.825593446954,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123220919.jpg,242.644847702319,602.538746906563,780.448561230171,477.594449824335,549.252161216642,260.314257590214,463.791654510234,819.198841130535,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123226165.jpg,787.239012158553,749.212486959614,74.2416646784464,0.225749559082892,545.182613278242,771.720781849197,619.790992148916,402.266194003527,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123228474.jpg,925.361517924133,788.756323757442,230.557964324184,350.221673090149,374.589088347954,627.530745830522,591.641111229478,253.794964951387,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123231120.jpg,762.434915246509,804.407082892416,199.109305114639,149.957305114639,355.430665183681,664.410194003528,744.509749559083,447.777305114638,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123235205.jpg,188.186638447972,857.199971781305,829.893305114639,251.902194003527,453.238638447972,524.235971781305,715.382638447972,645.295527336861,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123238003.jpg,145.3202120998,711.244207756694,829.098713728464,310.11067308421,474.716659883327,190.202754036088,468.048365215032,782.705564070812,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_123240433.jpg,119.748007973849,781.289810362557,898.032481372329,236.490678983621,473.605277438611,284.670261836928,602.525641025641,845.918396418396,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130028505.jpg,388.519679271543,792.55801792969,779.471755948859,407.740126555888,346.954860071212,354.315147582443,472.897557485608,460.630411633556,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130029474.jpg,268.150058147147,765.244672412067,727.981208074367,274.857481727933,346.960883219748,375.26566590751,539.880323117912,512.32040313246,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130033881.jpg,389.730633563967,897.354565187899,848.592660425994,372.226360059693,408.137837471171,445.646994980328,648.821598154932,615.688509021842,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130053511.jpg,449.120132953466,861.720865554199,854.84418667752,472.250780084113,360.001085334419,367.50291683625,531.292904626238,513.163478496812,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130054093.jpg,529.67654402346,984.087843072381,842.259265135141,419.572779572182,113.537224968919,371.868736808627,583.570011854165,332.699337901524,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130055443.jpg,185.455971781305,513.135971781305,631.464860670194,315.617749559083,520.595082892416,270.283971781305,431.393305114638,679.883971781305,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130058975.jpg,185.455971781305,702.462194003527,734.319971781305,217.313749559083,358.57552733686,280.296416225749,558.824416225749,614.347971781305,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130100672.jpg,134.343199223513,663.524407277204,607.780932258561,121.36184202739,332.013967307032,429.755950901365,639.748493779814,558.042304368926,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130107052.jpg,311.904255934311,936.749428976205,842.556350651979,302.578208575476,307.519010032671,262.753982710267,460.466186717553,512.692051927025,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130108847.jpg,371.755199049317,1024,750.029369323487,111.691706985825,96.7902000339809,591.422493114035,852.632805190019,448.312588093683,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130110713.jpg,98.8180470358424,799.163332560411,857.638764167317,166.812734950849,388.412964738468,274.38065054508,700.644301220364,734.582489968396,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130124684.jpg,219.70107385492,1024,830.10650887574,87.3360183764744,117.895924997679,459.229258331012,793.376626752065,497.055379188712,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130130993.jpg,73.9037983395707,693.454848364729,799.079169754523,172.004251187747,540.158369782158,347.362890670873,665.412439303195,842.230195361024,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130138886.jpg,323.809749559083,753.434638447972,874.494194003527,453.971527336861,464.161305114638,218.401305114638,436.854638447972,688.986194003527,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130143965.jpg,456.69668545117,847.442895992124,650.360988051643,277.842005990734,227.464904175323,622.712957567982,792.430421416703,415.407062128605,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130145230.jpg,106.961738990316,992.121522052477,849.72129955213,60.2544660102022,219.491600504578,418.82419227321,771.927640549072,606.766350226491,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130148012.jpg,160.381341131206,932.115538862163,679.849736593119,39.2273703046259,46.889076820771,658.677783560297,865.92328042328,360.244268077602,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130152292.jpg,90.4387464387464,1024,874.9892614508,99.4152969537586,495.159082892416,437.67136359417,703.552065348556,775.411714471363,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130154690.jpg,108.193919320356,738.347765474202,894.528136826987,283.387553272611,651.773309423197,323.251642342246,638.198033923984,939.56915000651,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130157339.jpg,272.837305114638,830.803527336861,844.456860670194,302.874638447972,453.238638447971,411.368416225749,687.165749559083,716.292860670194,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130502515.jpg,316.527971781305,746.152860670194,729.768860670194,325.630194003527,397.715082892416,407.72752733686,587.041305114638,576.118638447972,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130506110.jpg,312.268263369665,781.608886411979,748.95099017643,316.448568398137,375.599155752161,355.081851562726,545.333217682944,573.854314571434,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_130508414.jpg,216.566379821291,694.451513171301,897.07568315802,470.069043051779,663.436143533329,151.79297923287,393.25282357796,888.381156083342,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_131706185.jpg,116.279082892416,803.496860670194,790.753749559083,190.007082892416,361.306194003527,285.757749559083,536.068860670194,601.604860670194,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_131710298.jpg,129.93241622575,831.713749559083,797.125305114638,169.071971781305,285.757749559083,278.475971781305,569.747082892416,574.298194003527,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_132115578.jpg,38.9101940035273,589.594638447972,626.913749559083,128.111971781305,328.538194003527,156.506194003527,412.278638447972,599.784416225749,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_132117736.jpg,294.682638447972,744.33241622575,739.781305114638,323.809749559083,273.924860670194,197.466194003527,419.560416225749,519.684860670194,HS_barcode_klein
HS_barcode_klein\Images\PXL_20230412_132118906.jpg,342.014194003527,704.282638447972,636.015971781305,281.029305114638,303.962194003527,369.498194003527,547.901749559083,516.043971781305,HS_barcode_klein
